SE PSI DELTA			
SE	399.415	0.326599	-0.968035
SE	400.01	0.32484	-0.967942
SE	400.609	0.323131	-0.967843
SE	401.212	0.321457	-0.967737
SE	401.816	0.319823	-0.967624
SE	402.423	0.318219	-0.967507
SE	403.034	0.31664	-0.967387
SE	403.648	0.31508	-0.967264
SE	404.265	0.313536	-0.967141
SE	404.884	0.312005	-0.967019
SE	405.507	0.310488	-0.966898
SE	406.132	0.309001	-0.966777
SE	406.761	0.307538	-0.966654
SE	407.393	0.306114	-0.96654
SE	408.028	0.304709	-0.966425
SE	408.666	0.303319	-0.966309
SE	409.308	0.301937	-0.966193
SE	409.952	0.300565	-0.966077
SE	410.601	0.299201	-0.96596
SE	411.252	0.297856	-0.965844
SE	411.907	0.296527	-0.965727
SE	412.564	0.295215	-0.96561
SE	413.226	0.293911	-0.965491
SE	413.89	0.292619	-0.965372
SE	414.558	0.291306	-0.96525
SE	415.23	0.289997	-0.965127
SE	415.904	0.288701	-0.965002
SE	416.582	0.287417	-0.964876
SE	417.265	0.286141	-0.964749
SE	417.951	0.284877	-0.964621
SE	418.639	0.283623	-0.96449
SE	419.332	0.282372	-0.964357
SE	420.029	0.281125	-0.964222
SE	420.729	0.279886	-0.964085
SE	421.431	0.27865	-0.96396
SE	422.139	0.277419	-0.963832
SE	422.85	0.276197	-0.963703
SE	423.565	0.274982	-0.963571
SE	424.284	0.273772	-0.963437
SE	425.008	0.272566	-0.9633
SE	425.734	0.271367	-0.96316
SE	426.465	0.270175	-0.963017
SE	427.199	0.268992	-0.962872
SE	427.937	0.267815	-0.962724
SE	428.679	0.266646	-0.962574
SE	429.426	0.265514	-0.962439
SE	430.176	0.264389	-0.962301
SE	430.93	0.263271	-0.96216
SE	431.69	0.262159	-0.962016
SE	432.454	0.261052	-0.961869
SE	433.221	0.259954	-0.96172
SE	433.992	0.258861	-0.961568
SE	434.768	0.257773	-0.961412
SE	435.547	0.25669	-0.961254
SE	436.333	0.255611	-0.961092
SE	437.121	0.254502	-0.960896
SE	437.915	0.253397	-0.960696
SE	438.713	0.252299	-0.960493
SE	439.517	0.251203	-0.960286
SE	440.324	0.250112	-0.960076
SE	441.135	0.249029	-0.959863
SE	441.952	0.24795	-0.959646
SE	442.773	0.246877	-0.959425
SE	443.599	0.245809	-0.959202
SE	444.43	0.244748	-0.958974
SE	445.266	0.243707	-0.958744
SE	446.106	0.242672	-0.958511
SE	446.952	0.241642	-0.958274
SE	447.802	0.240619	-0.958032
SE	448.657	0.239601	-0.957787
SE	449.517	0.238587	-0.957538
SE	450.382	0.237578	-0.957285
SE	451.254	0.236573	-0.957028
SE	452.129	0.235575	-0.956768
SE	453.012	0.234579	-0.956503
SE	453.898	0.233596	-0.956236
SE	454.789	0.232617	-0.955967
SE	455.686	0.231642	-0.955692
SE	456.588	0.230673	-0.955415
SE	457.498	0.229709	-0.955132
SE	458.412	0.22875	-0.954847
SE	459.331	0.227797	-0.954558
SE	460.255	0.22685	-0.954265
SE	461.187	0.225905	-0.953968
SE	462.123	0.224955	-0.953661
SE	463.066	0.22401	-0.95335
SE	464.015	0.22307	-0.953034
SE	464.969	0.222134	-0.952715
SE	465.93	0.221202	-0.952392
SE	466.896	0.220277	-0.952065
